BBL,Job_Filing,BBL_Description,Joint_NBs,Address,NB_Owner,Same_Owner,RPP_Owner_Not_Same,doc_id
3014420023,-,Block,Block,-,-,0,-,-
3014420024,-,Block,Block,-,-,0,-,-
3014420048,-,Block,Block,-,-,0,-,-
3014420039,-,Block,Block,-,-,0,-,-
3014420060,-,Block,Block,-,-,0,-,-
3014420156,-,Block,Block,-,-,0,-,-
3014420016,-,Block,Block,-,-,0,-,-
3014420010,-,Block,Block,-,-,0,-,-
3014420052,-,Block,Block,-,-,0,-,-
3014420034,-,Block,Block,-,-,0,-,-
3014420100,-,Block,Block,-,-,0,-,-
3014420158,-,Block,Block,-,-,0,-,-
3014420017,-,Block,Block,-,-,0,-,-
3014420025,-,Block,Block,-,-,0,-,-
3014420054,-,Block,Block,-,-,0,-,-
3014420032,-,Block,Block,-,-,0,-,-
3014420061,-,Block,Block,-,-,0,-,-
3014420018,-,Block,Block,-,-,0,-,-
3014420002,-,Block,Block,-,-,0,-,-
3014420008,-,Block,Block,-,-,0,-,-
3014420045,-,Block,Block,-,-,0,-,-
3014420037,-,Block,Block,-,-,0,-,-
3014420036,-,Block,Block,-,-,0,-,-
3014420044,-,Block,Block,-,-,0,-,-
3020730022,NB,Job Filing,NB,155 CARLTON AVENUE,407 ADELPHI LLC,0,0,-
3020730021,-,Adjacent,Adjacent,-,-,0,-,-
3020730046,-,Block,Block,-,-,0,-,-
3020730013,-,Block,Block,-,-,0,-,-
3020730052,-,Block,Block,-,-,0,-,-
3020730007,-,Block,Block,-,-,0,-,-
3020730047,-,Block,Block,-,-,0,-,-
3020730001,-,Block,Block,-,-,0,-,-
3020730027,-,Block,Block,-,-,0,-,-
3020730015,-,Block,Block,-,-,0,-,-
3020730005,-,Block,Block,-,-,0,-,-
3020730051,-,Block,Block,-,-,0,-,-
3020730043,-,Block,Block,-,-,0,-,-
3020730012,-,Block,Block,-,-,0,-,-
3020730033,-,Block,Block,-,-,0,-,-
3020730003,-,Block,Block,-,-,0,-,-
3020730038,-,Block,Block,-,-,0,-,-
3020730028,-,Block,Block,-,-,0,-,-
3020730011,-,Block,Block,-,-,0,-,-
3020730048,-,Block,Block,-,-,0,-,-
3020730053,-,Block,Block,-,-,0,-,-
3020730006,-,Block,Block,-,-,0,-,-
3020730044,-,Block,Block,-,-,0,-,-
3020730035,-,Block,Block,-,-,0,-,-
3020730019,-,Block,Block,-,-,0,-,-
3020730045,-,Block,Block,-,-,0,-,-
3020730004,-,Block,Block,-,-,0,-,-
3020730049,-,Block,Block,-,-,0,-,-
3020730050,-,Block,Block,-,-,0,-,-
3020730014,-,Block,Block,-,-,0,-,-
3020730002,-,Block,Block,-,-,0,-,-
3020730010,-,Block,Block,-,-,0,-,-
1010500061,NB,Job Filing,NB,550 10TH AVE,GO COVENANT LLC,0,0,-
1010500001,-,Adjacent,Adjacent,-,-,0,-,-
1010500029,-,Block,Block,-,-,0,-,-
1010500032,-,Block,Block,-,-,0,-,-
1010500013,-,Block,Block,-,-,0,-,-
1010500025,-,Block,Block,-,-,0,-,-
1010500026,-,Block,Block,-,-,0,-,-
1010500049,-,Block,Block,-,-,0,-,-
1010500158,-,Block,Block,-,-,0,-,-
1010500006,-,Block,Block,-,-,0,-,-
